employeeCode,firstName,lastName,email,address,mobileNo,dateOfJoining,dateOfLeaving,accessGroup,departmentID,designationID,functionID,gradeID,locationID,regionID,typeOfEmploymentID,active,sick_leaves,casual_leaves,annual_leaves,other_leaves,leave_type01,leave_type02,leave_type03,leave_type04,leave_type05,leave_type06,leave_type07,leave_type08,leave_type09,leave_type10,leave_type11,photograph,file_01,file_02,file_03,file_04,file_05,emergency_contact_01,emergency_contact_02,description,date_of_birth,father_name,gender,campus_code,program_shift
<000640>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000641>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000642>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000643>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000644>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000645>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000646>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000647>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000649>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000650>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000652>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000653>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000654>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000655>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000656>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000657>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000658>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000659>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000660>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000661>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000662>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000663>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000664>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000665>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000666>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000667>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000668>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000669>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000670>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000671>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000672>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000673>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000674>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000675>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000676>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000677>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000678>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000679>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000680>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000681>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000682>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000683>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000684>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000685>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000686>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000687>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000688>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000689>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000690>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000691>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000692>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000693>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000694>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000695>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000696>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000697>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000698>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000699>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000700>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000701>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000702>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000703>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
<000704>,fffff,lllll,<->,,,12/12/2020,,<EMP>,<NOT ASSIGNED>,<NOT ASSIGNED>,<Staff>,<NOT ASSIGNED>,<NOT ASSIGNED>,<A>,1,TRUE,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,demo-user.png,demo-01.png,demo-02.png,demo-01.png,demo-02.png,demo-01.png,<->,<->,<->,01/01/2000,<Ali>,male,DMC,Morning,42xxx-081001-x
